Player ID,Original player ID,Sign up date,First deposit date,Partner ID,Company name,Partners email,Partner tags,Campaign ID,Campaign name,Promo ID,Promo code,Player country,Tag: clickid,Tag: os,Tag: source,Tag: sub2,Tag: webID,Date,Prequalified,Duplicate,Self-excluded,Disabled,Currency,FTD count,FTD sum,Deposits count,Deposits sum,Cashouts count,Cashouts sum,Casino bets count,Casino Real NGR,Fixed per player,Casino bets sum,Casino wins sum
32652996,1183038,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,cn97uaat0c4~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-06-04 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,3196,659.64,0.00,3693.38,3023.31
32652996,1183038,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,cn97uaat0c4~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-06-07 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,56.95,0,0.00,226,56.92,0.00,124.09,52.36
32652996,1183038,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,cn97uaat0c4~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-06-14 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,42.15,0,0.00,1014,-301.85,0.00,1124.23,1400.01
32652996,1183038,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,cn97uaat0c4~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-06-15 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,1,561.65,3840,-238.83,0.00,5227.97,5443.63
32652996,1183038,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,cn97uaat0c4~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-06-18 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,79.01,0,0.00,464,78.91,0.00,341.58,250.82
32652996,1183038,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,cn97uaat0c4~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-06-19 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,5,0.10,0.00,2.83,0.45
32652996,1183038,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,cn97uaat0c4~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-06-24 00:00:00 UTC,0,0,0,0,EUR,0,0.00,2,111.68,0,0.00,264,111.69,0.00,328.92,189.31
32653324,1183052,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,1d7eojoat0u7~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM1,792,,2025-05-03 00:00:00 UTC,1,0,0,0,EUR,1,14.25,1,14.25,0,0.00,562,6.81,210.00,588.17,559.53
32653357,1183066,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896307,a5ca587d9,AU,7m4cbsat236~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FTD-4743,792,,2025-05-03 00:00:00 UTC,1,1,0,0,EUR,1,28.51,1,28.51,0,0.00,121,28.28,210.00,47.63,19.35
32653830,1183074,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,2p0h9ncat2ac~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM1,336,,2025-05-03 00:00:00 UTC,1,1,0,0,EUR,1,28.51,1,28.51,0,0.00,135,28.51,210.00,29.59,1.08
32654234,1183090,2025-05-03 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896307,a5ca587d9,AU,kfj725at3ls~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FTD-4743,792,,2025-05-03 00:00:00 UTC,0,0,0,0,EUR,0,0,0,0,0,0,0,0,0.00,0,0
32654234,1183090,2025-05-03 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896307,a5ca587d9,AU,kfj725at3ls~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FTD-4743,792,,2025-05-07 00:00:00 UTC,1,1,0,0,EUR,1,28.68,1,28.68,0,0.00,47,28.62,210.00,56.78,28.16
32654234,1183090,2025-05-03 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896307,a5ca587d9,AU,kfj725at3ls~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FTD-4743,792,,2025-05-14 00:00:00 UTC,0,0,0,0,EUR,0,0.00,2,23.14,0,0.00,83,23.17,0.00,37.81,14.64
32657390,1183236,2025-05-03 00:00:00 UTC,2025-05-03 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,7k7510atdqo~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi3,1725,,2025-05-03 00:00:00 UTC,1,0,0,0,EUR,1,28.51,1,28.51,0,0.00,210,28.46,210.00,64.29,35.83
32662313,1183467,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,3tuu5o0atmre~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM1,792,,2025-05-04 00:00:00 UTC,1,0,0,0,EUR,1,17.11,1,17.11,0,0.00,27,17.00,210.00,28.40,11.40
32662626,1183485,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,3ouup11ato2l~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-05-04 00:00:00 UTC,1,0,0,0,EUR,1,28.51,1,28.51,0,0.00,390,13.95,210.00,1452.27,1436.25
32662626,1183485,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,3ouup11ato2l~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-05-06 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,28.56,0,0.00,58,42.74,0.00,107.08,35.78
32662626,1183485,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,3ouup11ato2l~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-05-10 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,28.50,0,0.00,76,-17.08,0.00,58.77,75.85
32662626,1183485,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,3ouup11ato2l~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-05-11 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,48,-126.25,0.00,87.77,214.02
32662626,1183485,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,3ouup11ato2l~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-05-12 00:00:00 UTC,0,0,0,0,EUR,0,0.00,2,343.06,0,0.00,317,23.30,0.00,926.31,890.18
32662626,1183485,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,3ouup11ato2l~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-05-13 00:00:00 UTC,0,0,0,0,EUR,0,0.00,10,4019.77,0,0.00,2549,4513.18,0.00,22528.26,18009.02
32662626,1183485,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,3ouup11ato2l~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-05-16 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,28.61,0,0.00,114,29.71,0.00,137.66,94.36
32662626,1183485,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,3ouup11ato2l~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUvi2,1725,,2025-05-22 00:00:00 UTC,0,0,0,0,EUR,0,0.00,8,1135.38,0,0.00,653,1135.26,0.00,2091.93,952.41
32664121,1183566,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,ssbhuiatrnt~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM2,336,,2025-05-04 00:00:00 UTC,1,1,0,0,EUR,1,14.26,2,25.67,0,0.00,567,-120.34,210.00,964.41,1053.21
32664121,1183566,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,ssbhuiatrnt~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM2,336,,2025-05-05 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,94,40.10,0.00,178.02,137.92
32664121,1183566,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,ssbhuiatrnt~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM2,336,,2025-05-06 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,94,-246.61,0.00,241.01,487.62
32664121,1183566,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,ssbhuiatrnt~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM2,336,,2025-05-09 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,43,72.40,0.00,86.65,14.25
32664121,1183566,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,ssbhuiatrnt~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM2,336,,2025-05-16 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,82,-442.47,0.00,196.17,638.64
32664121,1183566,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,ssbhuiatrnt~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM2,336,,2025-05-29 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,87,315.75,0.00,406.41,90.66
32665297,1183611,2025-05-04 00:00:00 UTC,2025-05-05 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,2127uihatv04~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FPbutton,336,,2025-05-04 00:00:00 UTC,0,0,0,0,EUR,0,0,0,0,0,0,0,0,0.00,0,0
32665297,1183611,2025-05-04 00:00:00 UTC,2025-05-05 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,2127uihatv04~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FPbutton,336,,2025-05-05 00:00:00 UTC,1,1,0,0,EUR,1,22.77,1,22.77,0,0.00,41,22.71,210.00,46.45,23.74
32665739,1183628,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,13vkn3vau0e5~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM3,336,,2025-05-04 00:00:00 UTC,1,1,0,0,EUR,1,28.51,1,28.51,0,0.00,561,28.36,210.00,167.09,138.09
32665739,1183628,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,13vkn3vau0e5~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,476IT_EM3,336,,2025-05-06 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,11.42,0,0.00,385,11.43,0.00,68.88,57.35
32667207,1183690,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,ggrb6fau4b8~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FDT-4742,336,,2025-05-04 00:00:00 UTC,1,1,0,0,EUR,1,14.26,2,28.51,0,0.00,353,28.27,210.00,130.04,101.77
32667207,1183690,2025-05-04 00:00:00 UTC,2025-05-04 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,ggrb6fau4b8~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FDT-4742,336,,2025-05-07 00:00:00 UTC,0,0,0,0,EUR,0,0.00,2,31.54,0,0.00,284,31.66,0.00,48.06,13.82
32672118,1183980,2025-05-05 00:00:00 UTC,2025-05-05 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,2e319odaudqh~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FTD-4745,336,,2025-05-05 00:00:00 UTC,1,0,0,0,EUR,1,28.46,1,28.46,0,0.00,100,28.23,210.00,56.92,28.69
32672118,1183980,2025-05-05 00:00:00 UTC,2025-05-05 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,2e319odaudqh~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,FTD-4745,336,,2025-05-14 00:00:00 UTC,0,1,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0
32678858,1184347,2025-05-06 00:00:00 UTC,2025-05-06 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,896308,aa43c1173,AU,ri4he8auutn~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,aucr3,852,,2025-05-06 00:00:00 UTC,1,0,0,0,EUR,1,11.42,1,11.42,0,0.00,13,11.30,210.00,26.27,3.55
32686715,1184707,2025-05-06 00:00:00 UTC,2025-05-06 00:00:00 UTC,153278,Makeberry FB,yuliia.k@makeberry.com tetiana.k@makeberry.com analytics+fb@makeberry.com analytics@makeberry.com v.halchuk+lvlupfb@upstars.com,1. FB 2. Affiliate CPA,434962,FB AT IOS 350EUR - LU,888821,a3a4cc063,AT,f1dd60e1c78fad178e6a8d3f7ba5dc8c,,,,18,2025-05-06 00:00:00 UTC,1,0,0,0,EUR,1,50.00,1,50.00,0,0.00,341,13.50,260.00,239.50,176.00
32686715,1184707,2025-05-06 00:00:00 UTC,2025-05-06 00:00:00 UTC,153278,Makeberry FB,yuliia.k@makeberry.com tetiana.k@makeberry.com analytics+fb@makeberry.com analytics@makeberry.com v.halchuk+lvlupfb@upstars.com,1. FB 2. Affiliate CPA,434962,FB AT IOS 350EUR - LU,888821,a3a4cc063,AT,f1dd60e1c78fad178e6a8d3f7ba5dc8c,,,,18,2025-05-07 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,140,36.18,0.00,70.00,33.82
32690321,1184913,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,3eo758davsev~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUcr26,1793,,2025-05-07 00:00:00 UTC,1,0,0,0,EUR,1,57.35,1,57.35,0,0.00,157,57.30,210.00,165.18,107.88
32690321,1184913,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,3eo758davsev~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUcr26,1793,,2025-05-14 00:00:00 UTC,0,0,0,0,EUR,0,0.00,2,86.80,0,0.00,281,86.45,0.00,400.01,313.53
32690321,1184913,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,3eo758davsev~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUcr26,1793,,2025-05-15 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,1,0.29,0.00,0.29,0.00
32690677,1184939,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,81sqg3avtkc~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr30,1793,,2025-05-07 00:00:00 UTC,1,1,0,0,EUR,1,14.34,1,14.34,0,0.00,126,14.26,210.00,59.48,30.88
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-07 00:00:00 UTC,0,0,0,0,EUR,0,0,0,0,0,0,0,0,0.00,0,0
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-08 00:00:00 UTC,1,0,0,0,EUR,1,14.22,1,14.22,0,0.00,33,14.22,210.00,14.22,0.00
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-09 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,14.24,0,0.00,25,14.24,0.00,14.24,0.00
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-10 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,11.40,0,0.00,116,11.37,0.00,115.09,92.32
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-17 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,17.24,0,0.00,2147,-298.19,0.00,1908.46,2199.98
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-18 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,982,257.52,0.00,733.90,461.52
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-21 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,28.46,0,0.00,138,28.60,0.00,74.29,31.14
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-22 00:00:00 UTC,0,0,0,0,EUR,0,0.00,1,28.38,0,0.00,127,28.16,0.00,51.57,18.39
32691453,1184978,2025-05-07 00:00:00 UTC,2025-05-08 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,258i3j0avvik~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Android,AUcr27,1793,,2025-05-24 00:00:00 UTC,0,0,0,0,EUR,0,0.00,0,0.00,0,0.00,3,0.11,0.00,0.14,0.03
32691468,1184991,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,3cav4hlb003p~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUcr8,1793,,2025-05-07 00:00:00 UTC,1,0,0,0,EUR,1,28.68,2,57.36,0,0.00,819,57.27,210.00,845.40,759.45
32691941,1185001,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,2rjk6dtb00bp~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUcr28,1793,,2025-05-07 00:00:00 UTC,1,0,0,0,EUR,1,28.68,1,28.68,0,0.00,159,28.47,210.00,155.00,97.85
32691943,1185003,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,vo6u6qb00ef~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,{sub5},336,,2025-05-07 00:00:00 UTC,1,0,0,0,EUR,1,28.68,1,28.68,0,0.00,149,28.59,210.00,192.05,163.46
32692439,1185035,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,eeopgob01ld~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,iOS,AUcr26,1793,,2025-05-07 00:00:00 UTC,1,0,0,0,EUR,1,28.68,1,28.68,0,0.00,106,28.47,210.00,116.43,59.28
32694171,1185120,2025-05-07 00:00:00 UTC,2025-05-07 00:00:00 UTC,149232,Rockit Media FB,nazar.b@rockitmedia.io,1. FB 2. Affiliate CPA,441627,FB PWA AU 220EUR - LU,898724,a33220833,AU,1c1j6h7b06q3~~~43aa7226-51b4-42b9-81eb-cfed0c8cd4ed,Windows,AUcr29,1793,,2025-05-07 00:00:00 UTC,1,0,0,0,EUR,1,28.68,1,28.68,0,0.00,341,10.76,210.00,136.67,97.23
